Status,Time,Card_Type,City,Amount,ID,Amount_Type,Hour
Success,2025-09-22 07:08:00,Master Card,Mashhad,1463119.0,22,Payment,7
Success,2025-09-30 02:37:00,Amex,Unknown,0.0,44,Zero_Amount,2
Success,2025-09-23 12:12:00,Master Card,Karaj,976246.0,32,Payment,12
Success,2025-09-08 05:56:00,Master Card,Isfahan,412308.0,96,Payment,5
Success,2025-09-13 00:00:00,Master Card,Mashhad,545116.0,83,Payment,0
Fail,2025-09-27 14:11:00,Master Card,Tabriz,100.5,51,Payment,14
Success,2025-09-20 19:51:00,Visa,Ahvaz,177050.0,85,Payment,19
Fail,2025-09-03 07:32:00,Amex,Karaj,-5000.0,3,Refund,7
Success,2025-09-05 02:20:00,Visa,Tehran,200000.0,70,Payment,2
Fail,2025-09-09 23:17:00,Visa,Qom,0.0,32,Zero_Amount,23
Fail,2025-09-29 02:24:00,Visa,Shiraz,545116.0,2,Payment,2
Success,2025-09-06 02:30:00,Visa,Mashhad,583952.0,89,Payment,2
Success,2025-09-25 14:55:00,Discover,Shiraz,9999999999.0,59,Payment,14
Fail,2025-09-22 22:27:00,Master Card,Isfahan,419089.0,92,Payment,22
Fail,2025-09-02 19:40:00,Amex,Karaj,-999999.0,73,Refund,19
Success,2025-09-13 16:16:00,Master Card,Tehran,1305967.0,77,Payment,16
Fail,2025-09-05 15:45:00,Visa,Tehran,123456.0,14,Payment,15
Fail,2025-09-28 03:00:00,Visa,Karaj,450000.0,51,Payment,3
Success,2025-09-27 02:37:00,Visa,Tehran,50200.0,11,Payment,2
Success,2025-09-25 07:32:00,Master Card,Shiraz,1305967.0,78,Payment,7
Success,2025-09-08 14:11:00,Visa,Karaj,774681.0,80,Payment,14
Fail,2025-09-23 23:59:00,Visa,Karaj,1.0,10,Payment,23
Fail,2025-09-01 12:44:00,Discover,Isfahan,1782689.0,84,Payment,12
Success,2025-09-20 23:17:00,Master Card,Tehran,450000.0,80,Payment,23
Success,2025-09-12 03:27:00,Amex,Tehran,976246.0,58,Payment,3
Success,2025-09-23 14:11:00,Master Card,Tehran,9999999999.0,34,Payment,14
Success,2025-09-11 08:08:00,Visa,Isfahan,0.0,80,Zero_Amount,8
Success,2025-09-07 04:40:00,Master Card,Tabriz,343679.0,78,Payment,4
Success,2025-09-15 13:10:00,Discover,Tehran,1387769.0,53,Payment,13
Fail,2025-09-22 12:12:00,Discover,Karaj,1578078.0,28,Payment,12
Fail,2025-09-24 09:09:00,Master Card,Tehran,50200.0,18,Payment,9
Success,2025-09-11 05:23:00,Visa,Tehran,583952.0,26,Payment,5
Success,2025-09-29 20:20:00,Discover,Tehran,250000.0,7,Payment,20
Success,2025-09-22 07:08:00,Discover,Tehran,100.5,45,Payment,7
Fail,2025-09-26 20:33:00,Visa,Tabriz,976246.0,99,Payment,20
Fail,2025-09-16 19:19:00,Master Card,Qom,1.0,45,Payment,19
Fail,2025-09-03 01:51:00,Discover,Tehran,100.5,71,Payment,1
Fail,2025-09-20 15:45:00,Visa,Tabriz,200000.0,98,Payment,15
Fail,2025-09-14 00:00:00,Master Card,Isfahan,1883871.0,35,Payment,0
Fail,2025-09-03 00:00:00,Visa,Tabriz,9999999999.0,52,Payment,0
Success,2025-09-01 11:11:00,Master Card,Ahvaz,99999.0,21,Payment,11
Success,2025-09-26 09:00:00,Amex,Mashhad,100000.0,28,Payment,9
Success,2025-09-21 08:08:00,Visa,Tabriz,-5000.0,97,Refund,8
Fail,2025-09-15 06:30:00,Master Card,Tabriz,914465.0,44,Payment,6
Success,2025-09-01 12:12:00,Amex,Tehran,-999999.0,80,Refund,12
Success,2025-09-17 19:51:00,Visa,Tehran,-999999.0,56,Refund,19
Fail,2025-09-02 18:45:00,Master Card,Karaj,205000.0,10,Payment,18
Fail,2025-09-29 11:11:00,Master Card,Tehran,555555.0,23,Payment,11
Fail,2025-09-20 02:30:00,Master Card,Mashhad,1502601.0,48,Payment,2
Success,2025-09-06 13:13:00,Master Card,Karaj,177050.0,52,Payment,13
Success,2025-09-08 13:13:00,Master Card,Isfahan,1768588.0,15,Payment,13
Fail,2025-09-29 02:37:00,Visa,Isfahan,1463119.0,55,Payment,2
Fail,2025-09-16 02:30:00,Visa,Tehran,205000.0,43,Payment,2
Success,2025-09-19 05:56:00,Unknown,Tehran,-999999.0,50,Refund,5
Fail,2025-09-01 20:33:00,Visa,Tehran,100000.0,6,Payment,20
Fail,2025-09-03 03:27:00,Visa,Qom,-999999.0,33,Refund,3
Success,2025-09-28 02:37:00,Master Card,Tehran,583952.0,62,Payment,2
Fail,2025-09-03 07:08:00,Master Card,Karaj,100000.0,55,Payment,7
Fail,2025-09-05 12:12:00,Discover,Isfahan,1883871.0,39,Payment,12
Fail,2025-09-27 14:55:00,Visa,Shiraz,1427657.0,12,Payment,14
Fail,2025-09-12 21:23:00,Master Card,Tehran,650000.0,31,Payment,21
Fail,2025-09-12 06:30:00,Discover,Qom,0.0,74,Zero_Amount,6
Fail,2025-09-20 18:00:00,Discover,Tabriz,583952.0,53,Payment,18
Success,2025-09-13 03:00:00,Amex,Tabriz,0.0,34,Zero_Amount,3
Fail,2025-09-20 20:33:00,Master Card,Tehran,-5000.0,41,Refund,20
Success,2025-09-09 18:45:00,Amex,Isfahan,1427657.0,10,Payment,18
Fail,2025-09-07 06:30:00,Master Card,Mashhad,0.0,52,Zero_Amount,6
Success,2025-09-04 11:11:00,Amex,Qom,0.0,75,Zero_Amount,11
Fail,2025-09-19 04:04:00,Amex,Tabriz,583952.0,57,Payment,4
Success,2025-09-22 09:45:00,Discover,Ahvaz,100000.0,78,Payment,9
Fail,2025-09-19 01:01:00,Discover,Mashhad,1768588.0,3,Payment,1
Fail,2025-09-06 04:40:00,Discover,Shiraz,914465.0,57,Payment,4
Fail,2025-09-27 14:11:00,Unknown,Tabriz,177050.0,33,Payment,14
Success,2025-09-13 14:11:00,Visa,Karaj,9999999999.0,7,Payment,14
Fail,2025-09-11 12:44:00,Amex,Shiraz,-5000.0,4,Refund,12
Success,2025-09-13 19:51:00,Unknown,Tehran,900000.0,39,Payment,19
Fail,2025-09-13 08:08:00,Master Card,Tehran,1502601.0,48,Payment,8
Fail,2025-09-28 14:00:00,Unknown,Isfahan,450000.0,74,Payment,14
Fail,2025-09-25 04:04:00,Visa,Tehran,0.0,79,Zero_Amount,4
Fail,2025-09-22 18:45:00,Master Card,Tabriz,545116.0,16,Payment,18
Success,2025-09-28 23:59:00,Amex,Isfahan,583952.0,38,Payment,23
Fail,2025-09-20 02:30:00,Master Card,Tehran,0.0,4,Zero_Amount,2
Success,2025-09-15 03:27:00,Discover,Qom,1305967.0,4,Payment,3
Fail,2025-09-21 00:00:00,Master Card,Tabriz,1050805.0,27,Payment,0
Fail,2025-09-13 04:04:00,Master Card,Karaj,177050.0,87,Payment,4
Success,2025-09-22 14:11:00,Visa,Tehran,471227.0,87,Payment,14
Success,2025-09-11 02:30:00,Visa,Isfahan,1463119.0,17,Payment,2
Fail,2025-09-19 13:13:00,Visa,Qom,1463119.0,99,Payment,13
Fail,2025-09-08 08:08:00,Visa,Qom,343679.0,97,Payment,8
Success,2025-09-20 02:20:00,Master Card,Shiraz,1000.0,70,Payment,2
Fail,2025-09-08 23:59:00,Amex,Tabriz,99999.0,54,Payment,23
Fail,2025-09-10 21:10:00,Amex,Isfahan,-5000.0,98,Refund,21
Fail,2025-09-26 02:24:00,Master Card,Tehran,250000.0,8,Payment,2
Fail,2025-09-16 08:59:00,Master Card,Tehran,177050.0,53,Payment,8
Fail,2025-09-19 01:01:00,Discover,Tabriz,0.0,5,Zero_Amount,1
Fail,2025-09-26 19:29:00,Amex,Shiraz,914465.0,69,Payment,19
Success,2025-09-23 19:19:00,Visa,Tabriz,585954.0,47,Payment,19
Fail,2025-09-11 04:15:00,Master Card,Isfahan,300000.0,74,Payment,4
Success,2025-09-13 06:06:00,Discover,Ahvaz,-999999.0,40,Refund,6
Success,2025-09-28 05:56:00,Visa,Mashhad,200000.0,7,Payment,5
Success,2025-09-09 14:00:00,Discover,Tehran,914465.0,12,Payment,14
Fail,2025-09-20 14:11:00,Master Card,Shiraz,900000.0,95,Payment,14
Success,2025-09-24 04:04:00,Master Card,Shiraz,5000.0,25,Payment,4
Fail,2025-09-19 10:48:00,Master Card,Tehran,100000.0,28,Payment,10
Success,2025-09-16 07:07:00,Visa,Ahvaz,1578078.0,43,Payment,7
Success,2025-09-07 14:02:00,Visa,Tehran,976246.0,77,Payment,14
Fail,2025-09-19 00:00:00,Master Card,Mashhad,850000.0,47,Payment,0
Fail,2025-09-12 19:29:00,Amex,Tehran,583952.0,49,Payment,19
Fail,2025-09-15 16:16:00,Amex,Tehran,583952.0,87,Payment,16
Success,2025-09-23 17:17:00,Visa,Tabriz,450000.0,54,Payment,17
Fail,2025-09-14 02:30:00,Discover,Isfahan,0.0,18,Zero_Amount,2
Fail,2025-09-11 18:45:00,Visa,Tehran,177050.0,27,Payment,18
Success,2025-09-26 19:51:00,Visa,Tehran,412308.0,72,Payment,19
Fail,2025-09-10 11:11:00,Master Card,Tabriz,-5000.0,6,Refund,11
Success,2025-09-27 19:51:00,Visa,Qom,585954.0,75,Payment,19
Success,2025-09-11 12:12:00,Visa,Qom,120000.0,94,Payment,12
Success,2025-09-06 14:55:00,Master Card,Shiraz,-5000.0,69,Refund,14
Success,2025-09-02 07:08:00,Master Card,Qom,100.5,71,Payment,7
Success,2025-09-11 20:33:00,Discover,Mashhad,100000.0,22,Payment,20
Fail,2025-09-19 03:27:00,Amex,Ahvaz,1387769.0,59,Payment,3
Success,2025-09-06 05:23:00,Amex,Tehran,0.0,47,Zero_Amount,5
Success,2025-09-14 22:27:00,Visa,Tabriz,50200.0,68,Payment,22
Success,2025-09-20 10:48:00,Discover,Tehran,-5000.0,32,Refund,10
Fail,2025-09-06 05:56:00,Unknown,Isfahan,471227.0,83,Payment,5
Fail,2025-09-17 19:29:00,Visa,Tehran,0.0,98,Zero_Amount,19
Fail,2025-09-10 19:40:00,Master Card,Tehran,-5000.0,1,Refund,19
Fail,2025-09-28 16:40:00,Visa,Tabriz,419089.0,54,Payment,16
Fail,2025-09-01 11:11:00,Visa,Qom,250000.0,46,Payment,11
Fail,2025-09-03 02:20:00,Master Card,Tehran,177050.0,41,Payment,2
Success,2025-09-08 01:51:00,Visa,Qom,5000.0,41,Payment,1
Fail,2025-09-08 00:00:00,Visa,Tehran,177050.0,8,Payment,0
Success,2025-09-27 14:00:00,Visa,Ahvaz,12345.0,32,Payment,14
Fail,2025-09-20 12:12:00,Amex,Tehran,471227.0,30,Payment,12
Success,2025-09-22 01:01:00,Master Card,Tabriz,1387769.0,46,Payment,1
Success,2025-09-15 10:48:00,Master Card,Tabriz,9999999999.0,93,Payment,10
Fail,2025-09-24 05:23:00,Unknown,Mashhad,63489.0,52,Payment,5
Fail,2025-09-07 02:24:00,Visa,Shiraz,-5000.0,97,Refund,2
Success,2025-09-11 02:37:00,Discover,Tehran,650000.0,90,Payment,2
Success,2025-09-07 09:09:00,Discover,Ahvaz,976246.0,99,Payment,9
Fail,2025-09-29 13:13:00,Visa,Tehran,0.0,61,Zero_Amount,13
Success,2025-09-04 01:01:00,Visa,Tehran,-999999.0,98,Refund,1
Fail,2025-09-25 09:09:00,Master Card,Mashhad,12345.0,13,Payment,9
Fail,2025-09-12 14:11:00,Visa,Tehran,976246.0,90,Payment,14
Success,2025-09-26 10:48:00,Master Card,Karaj,100000.0,40,Payment,10
Fail,2025-09-06 02:30:00,Visa,Tehran,914282.0,61,Payment,2
Fail,2025-09-14 01:51:00,Visa,Karaj,9999999999.0,44,Payment,1
Fail,2025-09-12 19:51:00,Visa,Mashhad,-5000.0,62,Refund,19
Success,2025-09-11 02:24:00,Discover,Qom,0.0,44,Zero_Amount,2
Fail,2025-09-19 19:51:00,Visa,Tehran,-1.0,48,Refund,19
Success,2025-09-21 14:11:00,Visa,Tehran,900000.0,74,Payment,14
Fail,2025-09-05 06:30:00,Amex,Shiraz,0.0,59,Zero_Amount,6
Fail,2025-09-14 12:34:00,Visa,Tabriz,9999999999.0,57,Payment,12
Success,2025-09-21 19:51:00,Master Card,Isfahan,9999999999.0,96,Payment,19
Success,2025-09-24 20:33:00,Master Card,Mashhad,443463.0,11,Payment,20
Fail,2025-09-16 19:51:00,Discover,Tabriz,100.5,25,Payment,19
Fail,2025-09-25 08:08:00,Visa,Ahvaz,1578078.0,61,Payment,8
Success,2025-09-13 14:11:00,Discover,Tehran,0.0,46,Zero_Amount,14
Fail,2025-09-25 08:59:00,Visa,Isfahan,205000.0,54,Payment,8
Fail,2025-09-29 19:51:00,Master Card,Tehran,63489.0,34,Payment,19
Fail,2025-09-22 19:51:00,Discover,Tehran,900000.0,84,Payment,19
Success,2025-09-22 19:29:00,Discover,Tehran,1463119.0,7,Payment,19
Fail,2025-09-25 13:10:00,Amex,Tehran,333333.0,98,Payment,13
Success,2025-09-20 10:05:00,Discover,Mashhad,976246.0,62,Payment,10
Success,2025-09-22 05:56:00,Master Card,Mashhad,583952.0,57,Payment,5
Fail,2025-09-04 21:21:00,Visa,Isfahan,1387769.0,100,Payment,21
Fail,2025-09-11 12:12:00,Amex,Tabriz,177050.0,94,Payment,12
Fail,2025-09-17 16:40:00,Visa,Isfahan,300000.0,76,Payment,16
Fail,2025-09-07 04:40:00,Visa,Karaj,0.0,5,Zero_Amount,4
Fail,2025-09-14 16:40:00,Master Card,Tehran,585954.0,76,Payment,16
Fail,2025-09-26 01:01:00,Discover,Karaj,471227.0,94,Payment,1
Success,2025-09-11 12:44:00,Visa,Tehran,914465.0,35,Payment,12
Fail,2025-09-28 14:11:00,Amex,Ahvaz,850000.0,84,Payment,14
Success,2025-09-22 15:45:00,Visa,Tehran,200000.0,37,Payment,15
Success,2025-09-09 05:23:00,Discover,Tehran,1578078.0,60,Payment,5
Fail,2025-09-23 22:27:00,Amex,Mashhad,100.5,65,Payment,22
Success,2025-09-13 04:15:00,Master Card,Tehran,419089.0,16,Payment,4
Success,2025-09-23 12:44:00,Master Card,Karaj,1305967.0,30,Payment,12
Fail,2025-09-18 00:00:00,Master Card,Qom,0.0,73,Zero_Amount,0
Fail,2025-09-28 17:17:00,Master Card,Tehran,1578078.0,42,Payment,17
Fail,2025-09-11 07:08:00,Visa,Karaj,450000.0,61,Payment,7
Fail,2025-09-15 16:40:00,Visa,Karaj,1050805.0,74,Payment,16
Fail,2025-09-25 17:17:00,Visa,Tehran,1463119.0,77,Payment,17
Success,2025-09-26 03:27:00,Amex,Shiraz,583952.0,48,Payment,3
Success,2025-09-25 10:05:00,Master Card,Mashhad,0.0,62,Zero_Amount,10
Success,2025-09-22 12:12:00,Master Card,Shiraz,0.0,84,Zero_Amount,12
Fail,2025-09-29 00:00:00,Discover,Tehran,650000.0,94,Payment,0
Fail,2025-09-19 13:10:00,Discover,Shiraz,0.0,64,Zero_Amount,13
Fail,2025-09-01 09:45:00,Master Card,Tabriz,419089.0,57,Payment,9
Fail,2025-09-04 06:06:00,Master Card,Shiraz,100.5,68,Payment,6
Fail,2025-09-14 16:40:00,Amex,Tehran,1463119.0,46,Payment,16
Fail,2025-09-14 21:23:00,Visa,Qom,-999999.0,28,Refund,21
Fail,2025-09-03 13:10:00,Visa,Mashhad,1427657.0,77,Payment,13
Fail,2025-09-30 20:20:00,Visa,Karaj,976246.0,3,Payment,20
Fail,2025-09-28 14:30:00,Master Card,Shiraz,-1.0,37,Refund,14
Success,2025-09-17 20:20:00,Visa,Tehran,-5000.0,48,Refund,20
Fail,2025-09-03 18:00:00,Master Card,Karaj,850000.0,19,Payment,18
Fail,2025-09-16 09:09:00,Amex,Isfahan,343679.0,93,Payment,9
Success,2025-09-14 07:07:00,Master Card,Tehran,-5000.0,83,Refund,7
Success,2025-09-30 16:40:00,Amex,Tehran,1387769.0,17,Payment,16
Fail,2025-09-20 10:48:00,Discover,Mashhad,419089.0,82,Payment,10
Fail,2025-09-29 02:30:00,Visa,Tehran,123456.0,82,Payment,2
Fail,2025-09-13 09:00:00,Amex,Tabriz,177050.0,88,Payment,9
Fail,2025-09-15 14:11:00,Visa,Karaj,1883871.0,40,Payment,14
Success,2025-09-14 03:00:00,Master Card,Tehran,1158713.0,50,Payment,3
Success,2025-09-24 00:00:00,Visa,Tehran,-5000.0,73,Refund,0
Fail,2025-09-25 10:05:00,Visa,Tehran,1578078.0,29,Payment,10
Fail,2025-09-19 03:27:00,Visa,Tehran,1578078.0,51,Payment,3
Fail,2025-09-06 14:55:00,Visa,Mashhad,-999999.0,42,Refund,14
Success,2025-09-10 20:20:00,Amex,Isfahan,1768588.0,29,Payment,20
Fail,2025-09-27 19:51:00,Discover,Mashhad,555555.0,66,Payment,19
Fail,2025-09-15 09:00:00,Master Card,Tehran,50200.0,17,Payment,9
Fail,2025-09-21 17:07:00,Discover,Tabriz,-5000.0,31,Refund,17
Success,2025-09-22 21:10:00,Master Card,Tabriz,1578078.0,93,Payment,21
Fail,2025-09-20 13:13:00,Discover,Ahvaz,0.0,52,Zero_Amount,13
Success,2025-09-26 05:23:00,Visa,Tehran,-5000.0,39,Refund,5
Success,2025-09-06 12:44:00,Master Card,Tehran,1578078.0,60,Payment,12
Success,2025-09-23 14:11:00,Master Card,Ahvaz,63489.0,95,Payment,14
Fail,2025-09-25 13:13:00,Master Card,Shiraz,0.0,100,Zero_Amount,13
Fail,2025-09-10 13:10:00,Master Card,Tabriz,200000.0,51,Payment,13
Success,2025-09-07 23:59:00,Discover,Ahvaz,99999.0,84,Payment,23
Success,2025-09-22 03:00:00,Master Card,Karaj,5000.0,16,Payment,3
Success,2025-09-17 22:27:00,Master Card,Tehran,850000.0,99,Payment,22
Success,2025-09-18 02:30:00,Master Card,Mashhad,1463119.0,14,Payment,2
Success,2025-09-17 19:29:00,Visa,Ahvaz,1578078.0,91,Payment,19
Success,2025-09-09 21:23:00,Visa,Tehran,471227.0,84,Payment,21
Success,2025-09-10 10:48:00,Discover,Mashhad,1387769.0,42,Payment,10
Success,2025-09-10 08:59:00,Visa,Tehran,300000.0,51,Payment,8
Fail,2025-09-25 17:17:00,Master Card,Tabriz,1782689.0,24,Payment,17
Success,2025-09-07 23:59:00,Visa,Tabriz,-5000.0,82,Refund,23
Success,2025-09-16 09:00:00,Master Card,Mashhad,333333.0,43,Payment,9
Success,2025-09-29 02:37:00,Master Card,Tehran,0.0,73,Zero_Amount,2
Success,2025-09-18 17:07:00,Visa,Isfahan,-5000.0,19,Refund,17
Success,2025-09-06 21:23:00,Master Card,Tabriz,100.5,84,Payment,21
Fail,2025-09-27 09:00:00,Visa,Karaj,1578078.0,61,Payment,9
Success,2025-09-20 13:10:00,Discover,Karaj,555555.0,95,Payment,13
Fail,2025-09-01 12:12:00,Master Card,Tehran,412308.0,63,Payment,12
Fail,2025-09-01 00:00:00,Discover,Tehran,850000.0,26,Payment,0
Fail,2025-09-12 02:20:00,Discover,Karaj,1000.0,96,Payment,2
Fail,2025-09-21 22:27:00,Visa,Shiraz,1050805.0,35,Payment,22
Fail,2025-09-28 19:51:00,Unknown,Mashhad,976246.0,67,Payment,19
Success,2025-09-02 04:04:00,Visa,Tehran,300000.0,56,Payment,4
Fail,2025-09-04 12:34:00,Master Card,Tehran,100.5,40,Payment,12
Fail,2025-09-17 06:30:00,Visa,Tehran,1578078.0,29,Payment,6
Fail,2025-09-04 07:32:00,Amex,Karaj,250000.0,6,Payment,7
Fail,2025-09-11 09:45:00,Discover,Mashhad,343679.0,52,Payment,9
Success,2025-09-22 09:45:00,Visa,Tehran,200000.0,1,Payment,9
Fail,2025-09-26 12:44:00,Visa,Isfahan,1158713.0,52,Payment,12
Success,2025-09-04 19:40:00,Visa,Mashhad,650000.0,24,Payment,19
Fail,2025-09-01 04:40:00,Master Card,Karaj,583952.0,34,Payment,4
Fail,2025-09-07 08:08:00,Master Card,Tehran,650000.0,7,Payment,8
Fail,2025-09-30 02:37:00,Visa,Tehran,0.0,75,Zero_Amount,2
Success,2025-09-18 03:27:00,Master Card,Tabriz,0.0,11,Zero_Amount,3
Success,2025-09-09 14:30:00,Visa,Tehran,1.0,36,Payment,14
Fail,2025-09-29 10:48:00,Amex,Tehran,-5000.0,20,Refund,10
Fail,2025-09-03 19:19:00,Master Card,Shiraz,-5000.0,63,Refund,19
Fail,2025-09-08 23:59:00,Master Card,Ahvaz,1472823.0,80,Payment,23
Fail,2025-09-29 14:02:00,Amex,Tehran,-5000.0,63,Refund,14
Success,2025-09-24 07:08:00,Master Card,Isfahan,850000.0,69,Payment,7
Fail,2025-09-19 03:27:00,Amex,Tabriz,63489.0,89,Payment,3
Success,2025-09-04 19:40:00,Visa,Tehran,177050.0,30,Payment,19
Success,2025-09-18 04:40:00,Visa,Karaj,99999.0,30,Payment,4
Success,2025-09-20 13:13:00,Visa,Shiraz,9999999999.0,98,Payment,13
Fail,2025-09-27 21:10:00,Visa,Tabriz,471227.0,84,Payment,21
Fail,2025-09-11 15:45:00,Visa,Tehran,419089.0,22,Payment,15
Fail,2025-09-27 09:09:00,Master Card,Tehran,200000.0,61,Payment,9
Success,2025-09-14 02:30:00,Visa,Tehran,583952.0,21,Payment,2
Success,2025-09-25 10:05:00,Master Card,Ahvaz,1578078.0,37,Payment,10
Success,2025-09-18 21:21:00,Master Card,Qom,545116.0,27,Payment,21
Success,2025-09-28 21:23:00,Amex,Tabriz,471227.0,35,Payment,21
Fail,2025-09-28 08:59:00,Master Card,Shiraz,9999999999.0,38,Payment,8
Fail,2025-09-29 00:00:00,Discover,Ahvaz,99999.0,60,Payment,0
Success,2025-09-16 04:15:00,Master Card,Karaj,419089.0,70,Payment,4
Success,2025-09-03 16:40:00,Amex,Tabriz,1782689.0,32,Payment,16
Fail,2025-09-15 14:02:00,Visa,Tehran,976246.0,80,Payment,14
Success,2025-09-27 07:08:00,Visa,Mashhad,177050.0,93,Payment,7
Fail,2025-09-27 14:55:00,Master Card,Tehran,471227.0,80,Payment,14
Success,2025-09-04 04:15:00,Master Card,Tabriz,471227.0,27,Payment,4
Success,2025-09-05 11:11:00,Amex,Isfahan,1158713.0,3,Payment,11
Fail,2025-09-17 14:55:00,Visa,Tabriz,0.0,49,Zero_Amount,14
Fail,2025-09-07 01:51:00,Master Card,Tehran,0.0,85,Zero_Amount,1
Fail,2025-09-16 14:30:00,Master Card,Tehran,450000.0,30,Payment,14
Success,2025-09-14 19:51:00,Master Card,Tehran,177050.0,22,Payment,19
Success,2025-09-26 08:08:00,Master Card,Ahvaz,12345.0,19,Payment,8
Fail,2025-09-16 16:40:00,Visa,Isfahan,343679.0,31,Payment,16
Fail,2025-09-07 17:17:00,Visa,Tabriz,200000.0,20,Payment,17
Fail,2025-09-09 19:29:00,Visa,Tehran,1158713.0,19,Payment,19
Fail,2025-09-04 23:17:00,Discover,Shiraz,250000.0,2,Payment,23
Fail,2025-09-30 14:55:00,Discover,Karaj,774681.0,40,Payment,14
Fail,2025-09-30 00:00:00,Discover,Ahvaz,100.5,39,Payment,0
Success,2025-09-22 03:27:00,Visa,Isfahan,443463.0,92,Payment,3
Fail,2025-09-11 07:08:00,Master Card,Qom,1578078.0,72,Payment,7
Success,2025-09-02 17:07:00,Visa,Tabriz,976246.0,54,Payment,17
Fail,2025-09-12 20:33:00,Discover,Karaj,1578078.0,27,Payment,20
Success,2025-09-12 09:45:00,Discover,Qom,177050.0,79,Payment,9
Fail,2025-09-30 19:40:00,Visa,Tabriz,1387769.0,12,Payment,19
Fail,2025-09-04 08:08:00,Amex,Tehran,976246.0,78,Payment,8
Success,2025-09-18 12:44:00,Discover,Qom,1427657.0,71,Payment,12
Fail,2025-09-26 10:05:00,Master Card,Mashhad,419089.0,17,Payment,10
Success,2025-09-21 07:32:00,Discover,Tehran,583952.0,91,Payment,7
Success,2025-09-07 19:29:00,Amex,Tehran,583952.0,84,Payment,19
Success,2025-09-29 23:17:00,Visa,Tehran,63489.0,10,Payment,23
Success,2025-09-01 19:51:00,Discover,Qom,120000.0,19,Payment,19
Fail,2025-09-26 12:44:00,Unknown,Isfahan,1463119.0,82,Payment,12
Success,2025-09-26 01:01:00,Discover,Isfahan,100.5,30,Payment,1
Fail,2025-09-23 09:09:00,Master Card,Tabriz,419089.0,30,Payment,9
Fail,2025-09-26 19:29:00,Master Card,Qom,50200.0,25,Payment,19
Success,2025-09-13 21:21:00,Visa,Tehran,1768588.0,89,Payment,21
Fail,2025-09-06 21:10:00,Visa,Tehran,585954.0,74,Payment,21
Success,2025-09-06 13:10:00,Amex,Tehran,0.0,66,Zero_Amount,13
Success,2025-09-12 03:27:00,Master Card,Karaj,1305967.0,97,Payment,3
Success,2025-09-08 16:16:00,Master Card,Tabriz,100.5,35,Payment,16
Success,2025-09-24 07:32:00,Visa,Tabriz,976246.0,51,Payment,7
Success,2025-09-22 02:37:00,Discover,Qom,9999999999.0,71,Payment,2
Fail,2025-09-19 03:27:00,Master Card,Ahvaz,-5000.0,71,Refund,3
Fail,2025-09-05 09:45:00,Master Card,Karaj,1463119.0,27,Payment,9
Success,2025-09-18 02:30:00,Master Card,Tabriz,300000.0,10,Payment,2
Fail,2025-09-30 19:29:00,Amex,Tabriz,1502601.0,98,Payment,19
Success,2025-09-05 07:08:00,Visa,Tehran,-5000.0,43,Refund,7
Fail,2025-09-30 23:59:00,Master Card,Karaj,-5000.0,55,Refund,23
Fail,2025-09-25 02:30:00,Discover,Karaj,471227.0,71,Payment,2
Fail,2025-09-10 07:08:00,Amex,Tabriz,177050.0,6,Payment,7
Success,2025-09-01 14:30:00,Visa,Ahvaz,419089.0,6,Payment,14
Fail,2025-09-10 23:59:00,Visa,Isfahan,177050.0,77,Payment,23
Success,2025-09-05 04:40:00,Visa,Isfahan,1578078.0,48,Payment,4
Success,2025-09-12 14:11:00,Amex,Tabriz,1050805.0,77,Payment,14
Success,2025-09-22 20:33:00,Visa,Tehran,250000.0,2,Payment,20
Fail,2025-09-30 21:21:00,Discover,Isfahan,1782689.0,83,Payment,21
Fail,2025-09-27 01:51:00,Visa,Tehran,123456.0,51,Payment,1
Success,2025-09-07 00:00:00,Discover,Mashhad,1578078.0,61,Payment,0
Fail,2025-09-09 13:10:00,Master Card,Karaj,1463119.0,19,Payment,13
Fail,2025-09-22 08:59:00,Master Card,Tehran,300000.0,2,Payment,8
Success,2025-09-21 04:04:00,Unknown,Tehran,976246.0,51,Payment,4
Fail,2025-09-12 02:37:00,Visa,Tabriz,1.0,26,Payment,2
Success,2025-09-23 11:11:00,Discover,Mashhad,50200.0,70,Payment,11
Fail,2025-09-29 19:51:00,Discover,Tehran,850000.0,20,Payment,19
Success,2025-09-01 10:48:00,Discover,Tehran,100.5,23,Payment,10
Fail,2025-09-11 08:08:00,Visa,Mashhad,850000.0,54,Payment,8
Success,2025-09-30 23:59:00,Discover,Qom,774681.0,15,Payment,23
Success,2025-09-21 05:56:00,Master Card,Karaj,9999999999.0,6,Payment,5
Fail,2025-09-15 09:09:00,Discover,Unknown,0.0,93,Zero_Amount,9
Success,2025-09-02 08:59:00,Visa,Ahvaz,585954.0,35,Payment,8
Fail,2025-09-20 07:08:00,Visa,Tabriz,555555.0,75,Payment,7
Fail,2025-09-07 01:01:00,Master Card,Ahvaz,850000.0,8,Payment,1
Success,2025-09-21 19:19:00,Visa,Qom,1387769.0,57,Payment,19
Success,2025-09-12 02:37:00,Visa,Mashhad,1768588.0,50,Payment,2
Fail,2025-09-22 12:12:00,Master Card,Tehran,-999999.0,49,Refund,12
Fail,2025-09-18 09:09:00,Discover,Karaj,200000.0,89,Payment,9
Success,2025-09-03 02:30:00,Amex,Karaj,1472823.0,21,Payment,2
Success,2025-09-07 00:00:00,Visa,Tehran,419089.0,36,Payment,0
